
$D,-0.978,-0.170,0.213
$D,-0.971,-0.217,0.249
$D,-1.018,-0.234,0.254
$D,-1.036,-0.205,0.259
$D,-0.999,-0.190,0.234
$D,-0.990,-0.228,0.257
$D,-1.006,-0.236,0.253
$D,-1.036,-0.187,0.246
$D,-1.050,-0.210,0.243
$D,-1.058,-0.207,0.249
$D,-1.055,-0.204,0.262
$D,-1.019,-0.195,0.289
$D,-0.932,-0.183,0.317
$D,-0.844,-0.201,0.284
$D,-0.772,-0.149,0.159
$D,-0.789,-0.172,0.167
$D,-0.827,-0.172,0.166
$D,-0.892,-0.165,0.159
$D,-0.930,-0.142,0.127
$D,-0.924,-0.145,0.112
$D,-0.943,-0.142,0.128
$D,-0.976,-0.147,0.165
$D,-1.003,-0.079,0.149
$D,-1.042,-0.047,0.124
$D,-0.981,-0.042,0.116
$D,-0.975,-0.055,0.133
$D,-0.995,-0.034,0.123
$D,-0.993,-0.033,0.113
$D,-0.982,-0.037,0.099
$D,-0.946,-0.017,0.081
$D,-0.964,0.023,0.071
$D,-1.016,0.048,0.089
$D,-1.055,0.044,0.103
$D,-1.046,0.014,0.119
$D,-1.016,0.007,0.125
$D,-1.012,0.013,0.113
$D,-0.998,0.015,0.122
$D,-0.994,0.015,0.125
$D,-0.995,0.017,0.126
$D,-0.993,0.020,0.124
$D,-0.993,0.025,0.119
$D,-0.992,0.034,0.108
$D,-0.995,0.045,0.098
$D,-1.002,0.041,0.099
$D,-1.006,0.042,0.094
$D,-1.000,0.043,0.094
$D,-0.999,0.039,0.099
$D,-0.995,0.045,0.094
$D,-0.990,0.046,0.096
$D,-0.987,0.049,0.103
$D,-0.984,0.052,0.109
$D,-0.985,0.049,0.113
$D,-0.983,0.044,0.118
$D,-0.981,0.045,0.123
$D,-0.983,0.047,0.125
$D,-0.983,0.049,0.126
$D,-0.989,0.047,0.123
$D,-0.988,0.052,0.120
$D,-0.987,0.055,0.120
$D,-0.987,0.054,0.120
$D,-0.986,0.055,0.119
$D,-0.986,0.052,0.121
$D,-0.987,0.047,0.124
$D,-0.986,0.040,0.126
$D,-0.986,0.034,0.127
$D,-0.986,0.032,0.129
$D,-0.984,0.033,0.131
$D,-0.985,0.035,0.129
$D,-0.987,0.039,0.125
$D,-0.988,0.045,0.120
$D,-0.988,0.050,0.115
$D,-0.987,0.054,0.111
$D,-0.986,0.055,0.109
$D,-0.986,0.055,0.108
$D,-0.987,0.055,0.106
$D,-0.988,0.056,0.105
$D,-0.988,0.058,0.103
$D,-0.988,0.059,0.103
$D,-0.988,0.059,0.103
$D,-0.988,0.058,0.103
$D,-0.989,0.057,0.103
$D,-0.989,0.058,0.104
$D,-0.988,0.058,0.104
$D,-0.988,0.058,0.104
$D,-0.988,0.058,0.104
$D,-0.989,0.059,0.103
$D,-0.990,0.063,0.102
$D,-0.989,0.066,0.101
$D,-0.988,0.067,0.102
$D,-0.987,0.065,0.105
$D,-0.987,0.059,0.108
$D,-0.990,0.048,0.114
$D,-0.987,0.052,0.114
$D,-0.987,0.048,0.117
$D,-0.986,0.049,0.117
$D,-0.985,0.052,0.116
$D,-0.985,0.057,0.113
$D,-0.985,0.062,0.109
$D,-0.987,0.066,0.104
$D,-0.988,0.069,0.103
$D,-0.988,0.069,0.102
$D,-0.987,0.068,0.102
$D,-0.987,0.067,0.103
$D,-0.987,0.064,0.105
$D,-0.987,0.061,0.107
$D,-0.987,0.057,0.110
$D,-0.987,0.051,0.112
$D,-0.988,0.047,0.113
$D,-0.987,0.045,0.115
$D,-0.986,0.045,0.115
$D,-0.987,0.044,0.115
$D,-0.987,0.043,0.115
$D,-0.987,0.043,0.114
$D,-0.987,0.043,0.113
$D,-0.987,0.044,0.112
$D,-0.987,0.046,0.110
$D,-0.987,0.049,0.107
$D,-0.987,0.053,0.104
$D,-0.988,0.054,0.100
$D,-0.988,0.054,0.099
$D,-0.989,0.053,0.100
$D,-0.989,0.052,0.101
$D,-0.989,0.050,0.104
$D,-0.989,0.048,0.107
$D,-0.988,0.046,0.111
$D,-0.989,0.043,0.115
$D,-0.989,0.039,0.118
$D,-0.988,0.036,0.122
$D,-0.989,0.033,0.125
$D,-0.989,0.032,0.126
$D,-0.989,0.032,0.127
$D,-0.989,0.032,0.125
$D,-0.989,0.034,0.123
$D,-0.989,0.039,0.121
$D,-0.988,0.042,0.118
$D,-0.988,0.045,0.113
$D,-0.989,0.047,0.108
$D,-0.990,0.050,0.103
$D,-0.989,0.052,0.099
$D,-0.989,0.053,0.098
$D,-0.989,0.052,0.099
$D,-0.988,0.053,0.100
$D,-0.987,0.053,0.100
$D,-0.987,0.054,0.101
$D,-0.987,0.054,0.101
$D,-0.987,0.053,0.100
$D,-0.987,0.053,0.099
$D,-0.988,0.053,0.099
$D,-0.988,0.052,0.100
$D,-0.988,0.051,0.100
$D,-0.988,0.050,0.101
$D,-0.988,0.048,0.102
$D,-0.989,0.047,0.104
$D,-0.989,0.046,0.106
$D,-0.989,0.044,0.107
$D,-0.989,0.044,0.109
$D,-0.988,0.045,0.109
$D,-0.988,0.046,0.109
$D,-0.987,0.047,0.109
$D,-0.988,0.048,0.108
$D,-0.988,0.049,0.107
$D,-0.988,0.050,0.107
$D,-0.988,0.050,0.107
$D,-0.988,0.049,0.107
$D,-0.988,0.049,0.108
$D,-0.988,0.048,0.108
$D,-0.988,0.048,0.108
$D,-0.988,0.047,0.109
$D,-0.988,0.047,0.110
$D,-0.987,0.047,0.111
$D,-0.987,0.047,0.113
$D,-0.986,0.046,0.115
$D,-0.985,0.048,0.115
$D,-0.985,0.046,0.116
$D,-0.986,0.046,0.116
$D,-0.985,0.045,0.117
$D,-0.984,0.045,0.117
$D,-0.985,0.048,0.114
$D,-0.993,0.052,0.113
$D,-0.991,0.057,0.113
$D,-0.989,0.060,0.113
$D,-0.986,0.063,0.115
$D,-0.985,0.064,0.119
$D,-0.984,0.066,0.121
$D,-0.984,0.067,0.123
$D,-0.985,0.070,0.123
$D,-0.986,0.072,0.123
$D,-0.986,0.074,0.121
$D,-0.985,0.074,0.120
$D,-0.984,0.073,0.121
$D,-0.984,0.070,0.123
$D,-0.985,0.069,0.123
$D,-0.985,0.066,0.126
$D,-0.986,0.063,0.131
$D,-0.986,0.061,0.133
$D,-0.986,0.058,0.135
$D,-0.986,0.057,0.137
$D,-0.986,0.057,0.141
$D,-0.986,0.055,0.145
$D,-0.985,0.055,0.148
$D,-0.985,0.057,0.150
$D,-0.984,0.058,0.151
$D,-0.985,0.059,0.152
$D,-0.985,0.059,0.154
$D,-0.985,0.058,0.152
$D,-0.985,0.057,0.150
$D,-0.984,0.058,0.148
$D,-0.984,0.060,0.148
$D,-0.984,0.061,0.146
$D,-0.985,0.061,0.144
$D,-0.985,0.061,0.142
$D,-0.986,0.061,0.140
$D,-0.985,0.061,0.139
$D,-0.984,0.062,0.139
$D,-0.984,0.061,0.139
$D,-0.987,0.055,0.144
$D,-0.986,0.056,0.138
$D,-0.985,0.053,0.140
$D,-0.984,0.054,0.142
$D,-0.983,0.055,0.143
$D,-0.982,0.055,0.144
$D,-0.982,0.057,0.144
$D,-0.983,0.058,0.144
$D,-0.984,0.058,0.145
$D,-0.984,0.058,0.146
$D,-0.984,0.059,0.147
$D,-0.983,0.059,0.148
$D,-0.982,0.060,0.149
$D,-0.982,0.060,0.150
$D,-0.982,0.061,0.152
$D,-0.982,0.062,0.155
$D,-0.982,0.064,0.158
$D,-0.982,0.063,0.161
$D,-0.981,0.059,0.166
$D,-0.975,0.058,0.170
$D,-0.973,0.055,0.177
$D,-0.968,0.057,0.185
$D,-0.965,0.072,0.185
$D,-0.958,0.083,0.191
$D,-0.949,0.101,0.188
$D,-0.940,0.112,0.192
$D,-0.941,0.126,0.174
$D,-0.949,0.159,0.178
$D,-0.953,0.166,0.198
$D,-0.959,0.154,0.206
$D,-0.965,0.146,0.211
$D,-0.973,0.143,0.215
$D,-0.984,0.137,0.214
$D,-0.994,0.128,0.208
$D,-1.000,0.116,0.194
$D,-1.011,0.099,0.174
$D,-0.986,0.083,0.153
$D,-0.969,0.097,0.138
$D,-0.964,0.113,0.133
$D,-0.964,0.128,0.136
$D,-0.966,0.144,0.140
$D,-0.967,0.159,0.142
$D,-0.968,0.165,0.139
$D,-0.971,0.172,0.145
$D,-0.968,0.186,0.152
$D,-0.965,0.204,0.153
$D,-0.968,0.221,0.149
$D,-0.978,0.232,0.138
$D,-0.991,0.225,0.131
$D,-0.993,0.209,0.134
$D,-0.996,0.199,0.125
$D,-0.986,0.187,0.140
$D,-0.979,0.144,0.165
$D,-0.984,0.133,0.199
$D,-0.961,0.161,0.190
$D,-0.969,0.115,0.203
$D,-1.002,0.006,0.215
$D,-0.991,0.080,0.123
$D,-0.960,0.077,0.116
